4.9999635, 0, 1
4.999966, 1, 1
4.999989, 1, 0
5.000071, 1, 1
5.000072, 0, 1
5.000098, 0, 0
5.0002075, 0, 1
5.0002105, 1, 1
5.000233, 1, 0
5.000315, 1, 1
5.000317, 0, 1
5.000342, 0, 0
5.000451, 0, 1
5.000452, 1, 1
5.000477, 1, 0
5.000559, 1, 1
5.0005615, 0, 1
5.000586, 0, 0
5.0006955, 0, 1
5.000697, 1, 1
5.000721, 1, 0
5.000803, 1, 1
5.000806, 0, 1
5.00083, 0, 0
5.0009395, 0, 1
5.0009415, 1, 1
5.000965, 1, 0
5.001047, 1, 1
5.0010475, 0, 1
5.001074, 0, 0
5.001183, 0, 1
5.001186, 1, 1
5.0012085, 1, 0
5.001291, 1, 1
5.001292, 0, 1
5.001318, 0, 0
5.001427, 0, 1
5.0014305, 1, 1
5.0014525, 1, 0
5.001535, 1, 1
5.001537, 0, 1
5.001562, 0, 0
5.001671, 0, 1
5.0016975, 0, 0
5.0018065, 0, 1
5.001833, 0, 0
5.0019425, 0, 1
5.0019685, 0, 0
5.002078, 0, 1
5.0021045, 0, 0
5.0022135, 0, 1
5.00224, 0, 0
5.002349, 0, 1
5.0023755, 0, 0
5.0024845, 0, 1
5.002511, 0, 0
5.0027455, 1, 0
5.006469, 1, 1
5.0064955, 1, 0
5.0065775, 1, 1
5.006604, 1, 0
5.006686, 1, 1
5.0067125, 1, 0
5.0067945, 1, 1
5.0068205, 1, 0
5.0069025, 1, 1
5.006929, 1, 0
5.007011, 1, 1
5.007012, 0, 1
5.0070385, 0, 0
5.0071475, 0, 1
5.0071505, 1, 1
5.007173, 1, 0
5.007255, 1, 1
5.0072815, 1, 0
5.0073635, 1, 1
5.007366, 0, 1
5.0073905, 0, 0
5.0074995, 0, 1
5.007526, 0, 0
5.007635, 0, 1
5.007636, 1, 1
5.0076605, 1, 0
5.0077425, 1, 1
5.0077455, 0, 1
5.00777, 0, 0
5.007879, 0, 1
5.0078805, 1, 1
5.0079045, 1, 0
5.0079865, 1, 1
5.007987, 0, 1
5.0080135, 0, 0
5.008123, 0, 1
5.008149, 0, 0
5.0082585, 0, 1
5.0082845, 0, 0
5.008394, 0, 1
5.00842, 0, 0
5.0085295, 0, 1
5.0085555, 0, 0
5.008665, 0, 1
5.008691, 0, 0
5.0088005, 0, 1
5.0088265, 0, 0
5.008936, 0, 1
5.008962, 0, 0
5.009337, 1, 0
5.012974, 1, 1
5.012976, 0, 1
5.013001, 0, 0
5.01311, 0, 1
5.0131365, 0, 0
5.0132455, 0, 1
5.013272, 0, 0
5.013381, 0, 1
5.0133845, 1, 1
5.013407, 1, 0
5.013489, 1, 1
5.0134905, 0, 1
5.013516, 0, 0
5.013625, 0, 1
5.013626, 1, 1
5.0136505, 1, 0
5.0137325, 1, 1
5.013759, 1, 0
5.013841, 1, 1
5.0138415, 0, 1
5.0138685, 0, 0
5.0139775, 0, 1
5.014004, 0, 0
5.014113, 0, 1
5.0141395, 0, 0
5.0142485, 0, 1
5.01425, 1, 1
5.014274, 1, 0
5.014356, 1, 1
5.0143595, 0, 1
5.014383, 0, 0
5.0144925, 0, 1
5.0144945, 1, 1
5.014518, 1, 0
5.0146, 1, 1
5.0146005, 0, 1
5.014627, 0, 0
5.014736, 0, 1
5.0147625, 0, 0
5.0148715, 0, 1
5.014898, 0, 0
5.015007, 0, 1
5.0150335, 0, 0
5.0151425, 0, 1
5.015169, 0, 0
5.015278, 0, 1
5.0153045, 0, 0
5.0154135, 0, 1
5.01544, 0, 0
5.0155495, 0, 1
5.0155755, 0, 0
