Time[s], SDA, SCL
2.2981405, 1, 1
2.2981665, 1, 0
2.298249, 1, 1
2.2982495, 0, 1
2.298276, 0, 0
2.298385, 0, 1
2.298388, 1, 1
2.2984105, 1, 0
2.2984925, 1, 1
2.298519, 1, 0
2.298601, 1, 1
2.2986035, 0, 1
2.2986285, 0, 0
2.2987375, 0, 1
2.2987385, 1, 1
2.298763, 1, 0
2.298845, 1, 1
2.2988715, 1, 0
2.2989535, 1, 1
2.29898, 1, 0
2.299062, 1, 1
2.299064, 0, 1
2.299089, 0, 0
2.2991985, 0, 1
2.299199, 1, 1
2.299224, 1, 0
2.299306, 1, 1
2.299332, 1, 0
2.2994145, 1, 1
2.2994405, 1, 0
2.2995225, 1, 1
2.299549, 1, 0
2.299631, 1, 1
2.299633, 0, 1
2.2996585, 0, 0
2.2997675, 0, 1
2.299794, 0, 0
2.299903, 0, 1
2.2999295, 0, 0
2.3000385, 0, 1
2.300065, 0, 0
2.300174, 0, 1
2.3002005, 0, 0
2.30031, 0, 1
2.300336, 0, 0
2.3004455, 0, 1
2.300472, 0, 0
2.300964, 1, 0
2.3045395, 1, 1
2.304541, 0, 1
2.3045665, 0, 0
2.3046755, 0, 1
2.3046765, 1, 1
2.304701, 1, 0
2.304783, 1, 1
2.3048095, 1, 0
2.3048915, 1, 1
2.304918, 1, 0
2.305, 1, 1
2.3050015, 0, 1
2.305027, 0, 0
2.3051365, 0, 1
2.3051625, 0, 0
2.305272, 0, 1
2.305298, 0, 0
2.3054075, 0, 1
2.30541, 1, 1
2.305433, 1, 0
2.305515, 1, 1
2.305541, 1, 0
2.305623, 1, 1
2.3056255, 0, 1
2.3056505, 0, 0
2.3057595, 0, 1
2.3057605, 1, 1
2.305785, 1, 0
2.305867, 1, 1
2.3058935, 1, 0
2.3059755, 1, 1
2.306002, 1, 0
2.306084, 1, 1
2.30611, 1, 0
2.306192, 1, 1
2.306195, 0, 1
2.3062195, 0, 0
2.306329, 0, 1
2.306355, 0, 0
2.3064645, 0, 1
2.3064905, 0, 0
2.3066, 0, 1
2.306626, 0, 0
2.3067355, 0, 1
2.3067615, 0, 0
2.306871, 0, 1
2.306897, 0, 0
2.3070065, 0, 1
2.3070325, 0, 0
2.311045, 0, 1
2.3110455, 1, 1
2.3110705, 1, 0
2.3111525, 1, 1
2.311155, 0, 1
2.31118, 0, 0
2.311289, 0, 1
2.31129, 1, 1
2.3113145, 1, 0
2.3113965, 1, 1
2.311423, 1, 0
2.311505, 1, 1
2.3115315, 1, 0
2.3116135, 1, 1
2.31164, 1, 0
2.311722, 1, 1
2.311725, 0, 1
2.311749, 0, 0
2.311858, 0, 1
2.3118845, 0, 0
2.3119935, 0, 1
2.311995, 1, 1
2.312019, 1, 0
2.3121015, 1, 1
2.3121045, 0, 1
2.3121285, 0, 0
2.3122375, 0, 1
2.31224, 1, 1
2.312263, 1, 0
2.312345, 1, 1
2.3123715, 1, 0
2.3124535, 1, 1
2.31248, 1, 0
2.312562, 1, 1
2.3125885, 1, 0
2.3126705, 1, 1
2.3126715, 0, 1
2.3126975, 0, 0
2.3128065, 0, 1
2.312833, 0, 0
2.312942, 0, 1
2.3129685, 0, 0
2.3130775, 0, 1
2.313104, 0, 0
2.3132135, 0, 1
2.3132395, 0, 0
2.313349, 0, 1
2.313375, 0, 0
2.3134845, 0, 1
2.3135105, 0, 0
2.313735, 1, 0
2.3175505, 1, 1
2.317577, 1, 0
2.317659, 1, 1
2.31766, 0, 1
2.317686, 0, 0
2.3177955, 0, 1
2.3177985, 1, 1
2.317821, 1, 0
2.317903, 1, 1
2.3179295, 1, 0
2.3180115, 1, 1
2.3180145, 0, 1
2.3180385, 0, 0
2.318148, 0, 1
2.3181495, 1, 1
2.3181735, 1, 0
2.3182555, 1, 1
2.318282, 1, 0
2.318364, 1, 1
2.31839, 1, 0
2.318472, 1, 1
2.3184745, 0, 1
2.3184995, 0, 0
2.3186085, 0, 1
2.318635, 0, 0
2.3187445, 0, 1
2.318745, 1, 1
2.31877, 1, 0
2.318852, 1, 1
2.3188785, 1, 0
2.3189605, 1, 1
2.3189865, 1, 0
2.3190685, 1, 1
2.319095, 1, 0
2.319177, 1, 1
2.3191795, 0, 1
2.3192045, 0, 0
2.3193135, 0, 1
2.31934, 0, 0
2.3194495, 0, 1
2.3194755, 0, 0
2.319585, 0, 1
2.319611, 0, 0
2.3197205, 0, 1
2.319747, 0, 0
2.319856, 0, 1
2.3198825, 0, 0
2.3199915, 0, 1
2.320018, 0, 0
2.320327, 1, 0
2.324057, 1, 1
2.3240575, 0, 1
2.324084, 0, 0
2.3241935, 0, 1
2.3242195, 0, 0
2.324329, 0, 1
2.324355, 0, 0
2.3244645, 0, 1
2.3244905, 0, 0
2.3246, 0, 1
2.324626, 0, 0
2.3247355, 0, 1
2.3247365, 1, 1
2.324761, 1, 0
2.324843, 1, 1
2.324846, 0, 1
2.32487, 0, 0
2.324979, 0, 1
2.324981, 1, 1
2.3250045, 1, 0
2.3250865, 1, 1
2.325087, 0, 1
2.325114, 0, 0
2.325223, 0, 1
2.3252495, 0, 0
2.3253585, 0, 1
2.3253605, 1, 1
2.325384, 1, 0
2.325466, 1, 1
2.3254925, 1, 0
2.3255745, 1, 1
2.3256005, 1, 0
2.3256825, 1, 1
2.325709, 1, 0
2.325791, 1, 1
2.3257915, 0, 1
2.3258185, 0, 0
2.3259275, 0, 1
2.325954, 0, 0
2.326063, 0, 1
2.3260895, 0, 0
2.3261985, 0, 1
2.326225, 0, 0
2.326334, 0, 1
2.3263605, 0, 0
2.3264695, 0, 1
2.326496, 0, 0
2.326605, 0, 1
2.3266315, 0, 0
2.330563, 0, 1
2.3305895, 0, 0
2.3306985, 0, 1
2.330701, 1, 1
2.330724, 1, 0
2.330806, 1, 1
2.330807, 0, 1
2.3308335, 0, 0
2.3309425, 0, 1
2.330969, 0, 0
2.331078, 0, 1
2.3310805, 1, 1
2.3311035, 1, 0
2.3311855, 1, 1
2.331187, 0, 1
2.331213, 0, 0
2.331322, 0, 1
2.331325, 1, 1
2.3313475, 1, 0
2.3314295, 1, 1
2.331431, 0, 1
2.331457, 0, 0
2.331566, 0, 1
2.3315925, 0, 0
2.3317015, 0, 1
2.331728, 0, 0
2.331837, 0, 1
2.33184, 1, 1
2.3318625, 1, 0
2.3319445, 1, 1
2.331971, 1, 0
2.332053, 1, 1
2.3320795, 1, 0
2.3321615, 1, 1
2.332188, 1, 0
2.33227, 1, 1
2.332271, 0, 1
2.332297, 0, 0
2.3324065, 0, 1
2.332433, 0, 0
2.332542, 0, 1
2.3325685, 0, 0
2.3326775, 0, 1
2.332704, 0, 0
2.332813, 0, 1
2.3328395, 0, 0
2.3329485, 0, 1
2.332975, 0, 0
2.333084, 0, 1
2.3331105, 0, 0
2.3370705, 0, 1
2.337097, 0, 0
2.337206, 0, 1
2.3372325, 0, 0
2.3373415, 0, 1
2.3373425, 1, 1
2.337367, 1, 0
2.337449, 1, 1
2.337452, 0, 1
2.3374765, 0, 0
2.3375855, 0, 1
2.337612, 0, 0
2.337721, 0, 1
2.3377475, 0, 0
2.3378565, 0, 1
2.337883, 0, 0
2.337992, 0, 1
2.3380185, 0, 0
2.3381275, 0, 1
2.338154, 0, 0
2.338263, 0, 1
2.3382895, 0, 0
2.3383985, 0, 1
2.3384015, 1, 1
2.338424, 1, 0
2.338506, 1, 1
2.3385325, 1, 0
2.3386145, 1, 1
2.338641, 1, 0
2.338723, 1, 1
2.3387495, 1, 0
2.3388315, 1, 1
2.338832, 0, 1
2.3388585, 0, 0
2.3389675, 0, 1
2.338994, 0, 0
2.3391035, 0, 1
2.3391295, 0, 0
2.3392385, 0, 1
2.339265, 0, 0
2.3393745, 0, 1
2.3394005, 0, 0
2.33951, 0, 1
2.339536, 0, 0
2.3396455, 0, 1
2.3396715, 0, 0
2.3435755, 0, 1
2.343602, 0, 0
2.343711, 0, 1
2.3437375, 0, 0
2.3438465, 0, 1
2.3438485, 1, 1
2.343872, 1, 0
2.343954, 1, 1
2.3439545, 0, 1
2.3439815, 0, 0
2.3440905, 0, 1
2.344117, 0, 0
2.344226, 0, 1
2.344228, 1, 1
2.3442515, 1, 0
2.3443335, 1, 1
2.344334, 0, 1
2.3443605, 0, 0
2.34447, 0, 1
2.3444725, 1, 1
2.3444955, 1, 0
2.3445775, 1, 1
2.3446035, 1, 0
2.344686, 1, 1
2.344712, 1, 0
2.344794, 1, 1
2.3447975, 0, 1
2.3448215, 0, 0
2.3449305, 0, 1
2.3449325, 1, 1
2.344956, 1, 0
2.345038, 1, 1
2.3450645, 1, 0
2.3451465, 1, 1
2.345173, 1, 0
2.345255, 1, 1
2.3452575, 0, 1
2.345282, 0, 0
2.3453915, 0, 1
2.345418, 0, 0
2.345527, 0, 1
2.3455535, 0, 0
2.3456625, 0, 1
2.345689, 0, 0
2.345798, 0, 1
2.3458245, 0, 0
2.3459335, 0, 1
2.34596, 0, 0
2.346069, 0, 1
2.3460955, 0, 0
2.3500825, 0, 1
2.3500855, 1, 1
2.350108, 1, 0
2.35019, 1, 1
2.3501915, 0, 1
2.3502175, 0, 0
2.3503265, 0, 1
2.350353, 0, 0
2.350462, 0, 1
2.350465, 1, 1
2.3504875, 1, 0
2.3505695, 1, 1
2.350596, 1, 0
2.350678, 1, 1
2.3506805, 0, 1
2.3507055, 0, 0
2.3508145, 0, 1
2.350816, 1, 1
2.35084, 1, 0
2.3509225, 1, 1
2.3509255, 0, 1
2.3509495, 0, 0
2.3510585, 0, 1
2.3510605, 1, 1
2.351084, 1, 0
2.351166, 1, 1
2.3511925, 1, 0
2.3512745, 1, 1
2.3512765, 0, 1
2.351302, 0, 0
2.351411, 0, 1
2.3514115, 1, 1
2.3514365, 1, 0
2.3515185, 1, 1
2.351545, 1, 0
2.351627, 1, 1
2.3516535, 1, 0
2.3517355, 1, 1
2.351737, 0, 1
2.351763, 0, 0
2.351872, 0, 1
2.3518985, 0, 0
2.3520075, 0, 1
2.352034, 0, 0
2.352143, 0, 1
2.3521695, 0, 0
2.3522785, 0, 1
2.352305, 0, 0
2.352414, 0, 1
2.3524405, 0, 0
2.35255, 0, 1
2.352576, 0, 0
2.3528655, 1, 0
2.360059, 1, 1
2.3600855, 1, 0
2.3601675, 1, 1
2.3601935, 1, 0
2.360276, 0, 1
2.360303, 0, 0
2.360412, 0, 1
2.3604145, 1, 1
2.3604375, 1, 0
2.3605195, 1, 1
2.360521, 0, 1
2.3605465, 0, 0
2.360656, 0, 1
2.360659, 1, 1
2.3606815, 1, 0
2.3607635, 1, 1
2.36079, 1, 0
2.360872, 1, 1
2.360898, 1, 0
2.36098, 1, 1
2.360981, 0, 1
2.3610075, 0, 0
2.3611165, 0, 1
2.3611195, 1, 1
2.361142, 1, 0
2.361224, 1, 1
2.3612255, 0, 1
2.3612515, 0, 0
2.3613605, 1, 1
2.361386, 1, 0
2.361468, 1, 1
2.3614945, 1, 0
2.3615765, 1, 1
2.361603, 1, 0
2.361685, 1, 1
2.3616855, 0, 1
2.361712, 0, 0
2.361821, 0, 1
2.3618475, 0, 0
2.361957, 0, 1
2.361983, 0, 0
2.3620925, 0, 1
2.3621185, 0, 0
2.362228, 0, 1
2.362254, 0, 0
2.3623635, 0, 1
2.3623895, 0, 0
2.362499, 0, 1
2.3625255, 0, 0
2.3627535, 1, 0
2.366565, 1, 1
2.3665665, 0, 1
2.3665925, 0, 0
2.3667015, 0, 1
2.366728, 0, 0
2.366837, 0, 1
2.36684, 1, 1
2.3668625, 1, 0
2.3669445, 1, 1
2.366946, 0, 1
2.366972, 0, 0
2.367081, 0, 1
2.3671075, 0, 0
2.3672165, 0, 1
2.36722, 1, 1
2.3672425, 1, 0
2.3673245, 1, 1
2.367326, 0, 1
2.3673515, 0, 0
2.367461, 0, 1
2.3674615, 1, 1
2.3674865, 1, 0
2.3675685, 1, 1
2.3675705, 0, 1
2.3675955, 0, 0
2.367705, 0, 1
2.367706, 1, 1
2.3677305, 1, 0
2.3678125, 1, 1
2.367815, 0, 1
2.3678395, 0, 0
2.367949, 0, 1
2.3679505, 1, 1
2.3679745, 1, 0
2.3680565, 1, 1
2.3680825, 1, 0
2.3681645, 1, 1
2.368191, 1, 0
2.368273, 1, 1
2.3682755, 0, 1
2.3683005, 0, 0
2.3684095, 0, 1
2.368436, 0, 0
2.368545, 0, 1
2.3685715, 0, 0
2.368681, 0, 1
2.368707, 0, 0
2.3688165, 0, 1
2.368843, 0, 0
2.368952, 0, 1
2.3689785, 0, 0
2.3690875, 0, 1
2.369114, 0, 0
2.373073, 0, 1
2.3730735, 1, 1
2.3730985, 1, 0
2.3731805, 1, 1
2.373207, 1, 0
2.373289, 1, 1
2.3733155, 1, 0
2.3733975, 1, 1
2.373424, 1, 0
2.373506, 1, 1
2.373532, 1, 0
2.373614, 1, 1
2.3736175, 0, 1
2.3736415, 0, 0
2.3737505, 0, 1
2.373753, 1, 1
2.373776, 1, 0
2.373858, 1, 1
2.373859, 0, 1
2.373885, 0, 0
2.3739945, 0, 1
2.3740205, 0, 0
2.37413, 0, 1
2.3741325, 1, 1
2.3741555, 1, 0
2.3742375, 1, 1
2.3742385, 0, 1
2.3742645, 0, 0
2.3743735, 0, 1
2.374377, 1, 1
2.3743995, 1, 0
2.3744815, 1, 1
2.3745075, 1, 0
2.3745895, 1, 1
2.374616, 1, 0
2.374698, 1, 1
2.374699, 0, 1
2.3747255, 0, 0
2.3748345, 0, 1
2.374861, 0, 0
2.37497, 0, 1
2.3749965, 0, 0
2.3751055, 0, 1
2.375132, 0, 0
2.375241, 0, 1
2.3752675, 0, 0
2.3753765, 0, 1
2.375403, 0, 0
2.375512, 0, 1
2.3755385, 0, 0
2.375936, 1, 0
2.3795775, 1, 1
2.379581, 0, 1
2.379605, 0, 0
2.379714, 0, 1
2.3797405, 0, 0
2.3798495, 0, 1
2.379851, 1, 1
2.379875, 1, 0
2.379957, 1, 1
2.3799835, 1, 0
2.3800655, 1, 1
2.380092, 1, 0
2.380174, 1, 1
2.380176, 0, 1
2.380201, 0, 0
2.3803105, 0, 1
2.3803365, 0, 0
2.380446, 0, 1
2.380472, 0, 0
2.3805815, 0, 1
2.3806075, 0, 0
2.380717, 0, 1
2.38072, 1, 1
2.3807425, 1, 0
2.3808245, 1, 1
2.3808265, 0, 1
2.3808515, 0, 0
2.380961, 0, 1
2.3809615, 1, 1
2.3809865, 1, 0
2.3810685, 1, 1
2.381095, 1, 0
2.381177, 1, 1
2.381203, 1, 0
2.381285, 1, 1
2.3812865, 0, 1
2.3813125, 0, 0
2.3814215, 0, 1
2.381448, 0, 0
2.381557, 0, 1
2.3815835, 0, 0
2.3816925, 0, 1
2.381719, 0, 0
2.381828, 0, 1
2.3818545, 0, 0
2.381964, 0, 1
2.38199, 0, 0
2.3820995, 0, 1
2.3821255, 0, 0
2.3860855, 0, 1
2.386112, 0, 0
2.3862215, 0, 1
2.386222, 1, 1
2.386247, 1, 0
2.386329, 1, 1
2.386331, 0, 1
2.386356, 0, 0
2.3864655, 0, 1
2.3864665, 1, 1
2.386491, 1, 0
2.386573, 1, 1
2.3865995, 1, 0
2.3866815, 1, 1
2.386682, 0, 1
2.3867085, 0, 0
2.3868175, 0, 1
2.3868205, 1, 1
2.386843, 1, 0
2.386925, 1, 1
2.3869515, 1, 0
2.3870335, 1, 1
2.38706, 1, 0
2.387142, 1, 1
2.387145, 0, 1
2.3871695, 0, 0
2.3872785, 0, 1
2.387305, 0, 0
2.387414, 0, 1
2.3874155, 1, 1
2.3874395, 1, 0
2.3875215, 1, 1
2.387548, 1, 0
2.38763, 1, 1
2.3876565, 1, 0
2.3877385, 1, 1
2.3877405, 0, 1
2.3877655, 0, 0
2.387875, 0, 1
2.3879015, 0, 0
2.3880105, 0, 1
2.388037, 0, 0
2.388146, 0, 1
2.3881725, 0, 0
2.3882815, 0, 1
2.388308, 0, 0
2.388417, 0, 1
2.3884435, 0, 0
2.3885525, 0, 1
2.388579, 0, 0
2.392592, 0, 1
2.3926185, 0, 0
2.3927275, 0, 1
2.392754, 0, 0
2.392863, 0, 1
2.3928895, 0, 0
2.3929985, 0, 1
2.392999, 1, 1
2.393024, 1, 0
2.393106, 1, 1
2.3931325, 1, 0
2.3932145, 1, 1
2.393218, 0, 1
2.393242, 0, 0
2.393351, 0, 1
2.3933775, 0, 0
2.3934865, 0, 1
2.393488, 1, 1
2.393512, 1, 0
2.393594, 1, 1
2.3936205, 1, 0
2.3937025, 1, 1
2.3937035, 0, 1
2.3937295, 0, 0
2.393839, 0, 1
2.393865, 0, 0
2.3939745, 0, 1
2.393977, 1, 1
2.394, 1, 0
2.394082, 1, 1
2.394108, 1, 0
2.39419, 1, 1
2.3942165, 1, 0
2.3942985, 1, 1
2.3943015, 0, 1
2.394326, 0, 0
2.394435, 0, 1
2.3944615, 0, 0
2.3945705, 0, 1
2.394597, 0, 0
2.394706, 0, 1
2.3947325, 0, 0
2.3948415, 0, 1
2.394868, 0, 0
2.394977, 0, 1
2.3950035, 0, 0
2.3951125, 0, 1
2.395139, 0, 0
2.399098, 0, 1
2.3991245, 0, 0
2.399234, 0, 1
2.39926, 0, 0
2.3993695, 0, 1
2.399396, 0, 0
2.399505, 0, 1
2.399508, 1, 1
2.3995305, 1, 0
2.3996125, 1, 1
2.399639, 1, 0
2.399721, 1, 1
2.3997235, 0, 1
2.399748, 0, 0
2.3998575, 0, 1
2.3998585, 1, 1
2.399883, 1, 0
2.399965, 1, 1
2.399968, 0, 1
2.399992, 0, 0
2.4001015, 0, 1
2.400103, 1, 1
2.400127, 1, 0
2.400209, 1, 1
2.4002095, 0, 1
2.400236, 0, 0
2.4003455, 0, 1
2.4003715, 0, 0
2.400481, 0, 1
2.400483, 1, 1
2.4005065, 1, 0
2.4005885, 1, 1
2.400615, 1, 0
2.400697, 1, 1
2.4007235, 1, 0
2.4008055, 1, 1
2.400808, 0, 1
2.4008325, 0, 0
2.400942, 0, 1
2.4009685, 0, 0
2.4010775, 0, 1
2.401104, 0, 0
2.401213, 0, 1
2.4012395, 0, 0
2.4013485, 0, 1
2.401375, 0, 0
2.401484, 0, 1
2.4015105, 0, 0
2.40162, 0, 1
2.401646, 0, 0
2.4056065, 0, 1
2.4056095, 1, 1
2.405632, 1, 0
2.405714, 1, 1
2.405716, 0, 1
2.405741, 0, 0
2.40585, 0, 1
2.4058765, 0, 0
2.4059855, 0, 1
2.4059865, 1, 1
2.4060115, 1, 0
2.4060935, 1, 1
2.4061195, 1, 0
2.4062015, 1, 1
2.406202, 0, 1
2.406229, 0, 0
2.406338, 0, 1
2.4063645, 0, 0
2.4064735, 0, 1
2.4065, 0, 0
2.406609, 0, 1
2.406611, 1, 1
2.4066345, 1, 0
2.4067165, 1, 1
2.406717, 0, 1
2.4067435, 0, 0
2.406853, 0, 1
2.406879, 0, 0
2.4069885, 0, 1
2.4069905, 1, 1
2.407014, 1, 0
2.407096, 1, 1
2.407122, 1, 0
2.407204, 1, 1
2.4072305, 1, 0
2.4073125, 1, 1
2.4073155, 0, 1
2.40734, 0, 0
2.407449, 0, 1
2.4074755, 0, 0
2.4075845, 0, 1
2.407611, 0, 0
2.40772, 0, 1
2.4077465, 0, 0
2.4078555, 0, 1
2.407882, 0, 0
2.407991, 0, 1
2.4080175, 0, 0
2.4081265, 0, 1
2.408153, 0, 0
2.408473, 1, 0
2.4121105, 1, 1
2.412113, 0, 1
2.412138, 0, 0
2.412247, 0, 1
2.4122735, 0, 0
2.4123825, 0, 1
2.4123835, 1, 1
2.4124085, 1, 0
2.4124905, 1, 1
2.4125165, 1, 0
2.4125985, 1, 1
2.412599, 0, 1
2.412626, 0, 0
2.412735, 0, 1
2.4127615, 0, 0
2.4128705, 0, 1
2.412873, 1, 1
2.412896, 1, 0
2.412978, 1, 1
2.4130045, 1, 0
2.4130865, 1, 1
2.4130885, 0, 1
2.4131135, 0, 0
2.413223, 0, 1
2.413249, 0, 0
2.4133585, 0, 1
2.4133845, 0, 0
2.413494, 1, 1
2.4135195, 1, 0
2.4136015, 1, 1
2.413628, 1, 0
2.41371, 1, 1
2.4137365, 1, 0
2.4138185, 1, 1
2.4138195, 0, 1
2.4138455, 0, 0
2.4139545, 0, 1
2.413981, 0, 0
2.41409, 0, 1
2.4141165, 0, 0
2.4142255, 0, 1
2.414252, 0, 0
2.414361, 0, 1
2.4143875, 0, 0
2.414497, 0, 1
2.414523, 0, 0
2.414632, 0, 1
2.4146585, 0, 0
2.418618, 0, 1
2.4186195, 1, 1
2.4186435, 1, 0
2.4187255, 1, 1
2.418752, 1, 0
2.418834, 1, 1
2.4188605, 1, 0
2.4189425, 1, 1
2.418969, 1, 0
2.419051, 1, 1
2.419054, 0, 1
2.419078, 0, 0
2.4191875, 0, 1
2.4192135, 0, 0
2.419323, 0, 1
2.4193495, 0, 0
2.4194585, 0, 1
2.4194595, 1, 1
2.419484, 1, 0
2.419566, 1, 1
2.419569, 0, 1
2.419593, 0, 0
2.4197025, 0, 1
2.419729, 0, 0
2.419838, 0, 1
2.4198645, 0, 0
2.4199735, 0, 1
2.4199745, 1, 1
2.419999, 1, 0
2.420081, 1, 1
2.4201075, 1, 0
2.4201895, 1, 1
2.420216, 1, 0
2.420298, 1, 1
2.4202995, 0, 1
2.420325, 0, 0
2.4204345, 0, 1
2.4204605, 0, 0
2.42057, 0, 1
2.4205965, 0, 0
2.4207055, 0, 1
2.420732, 0, 0
2.420841, 0, 1
2.4208675, 0, 0
2.4209765, 0, 1
2.421003, 0, 0
2.421112, 0, 1
2.4211385, 0, 0
2.421659, 1, 0
2.425123, 1, 1
2.4251495, 1, 0
2.4252315, 1, 1
2.425258, 1, 0
2.42534, 1, 1
2.4253415, 0, 1
2.425367, 0, 0
2.4254765, 0, 1
2.4255025, 0, 0
2.425612, 1, 1
2.4256375, 1, 0
2.4257195, 1, 1
2.4257215, 0, 1
2.4257465, 0, 0
2.425856, 0, 1
2.4258565, 1, 1
2.4258815, 1, 0
2.4259635, 1, 1
2.425966, 0, 1
2.425991, 0, 0
2.4261, 0, 1
2.4261265, 0, 0
2.4262355, 0, 1
2.426262, 0, 0
2.426371, 0, 1
2.4263975, 0, 0
2.4265065, 0, 1
2.426507, 1, 1
2.426532, 1, 0
2.426614, 1, 1
2.4266405, 1, 0
2.4267225, 1, 1
2.426749, 1, 0
2.426831, 1, 1
2.426832, 0, 1
2.4268585, 0, 0
2.4269675, 0, 1
2.426994, 0, 0
2.427103, 0, 1
2.4271295, 0, 0
2.4272385, 0, 1
2.427265, 0, 0
2.427374, 0, 1
2.4274005, 0, 0
2.4275095, 0, 1
2.427536, 0, 0
2.427645, 0, 1
2.4276715, 0, 0
2.4282495, 1, 0
2.43163, 1, 1
2.4316565, 1, 0
2.4317385, 1, 1
2.43174, 0, 1
2.4317655, 0, 0
2.4318745, 0, 1
2.431901, 0, 0
2.4320105, 0, 1
2.432011, 1, 1
2.432036, 1, 0
2.432118, 1, 1
2.432144, 1, 0
2.4322265, 0, 1
2.4322535, 0, 0
2.4323625, 0, 1
2.432389, 0, 0
2.432498, 0, 1
2.4325245, 0, 0
2.432634, 0, 1
2.43266, 0, 0
2.4327695, 0, 1
2.4327955, 0, 0
2.432905, 0, 1
2.4329315, 0, 0
2.4330405, 0, 1
2.433041, 1, 1
2.433066, 1, 0
2.433148, 1, 1
2.4331745, 1, 0
2.4332565, 1, 1
2.433283, 1, 0
2.433365, 1, 1
2.433366, 0, 1
2.433392, 0, 0
2.4335015, 0, 1
2.4335275, 0, 0
2.433637, 0, 1
2.4336635, 0, 0
2.4337725, 0, 1
2.433799, 0, 0
2.433908, 0, 1
2.4339345, 0, 0
2.4340435, 0, 1
2.43407, 0, 0
2.434179, 0, 1
2.4342055, 0, 0
2.4344295, 1, 0
2.4381375, 1, 1
2.438164, 1, 0
2.438246, 1, 1
2.4382725, 1, 0
2.4383545, 1, 1
2.438381, 1, 0
2.438463, 1, 1
2.438489, 1, 0
2.438571, 1, 1
2.4385975, 1, 0
2.4386795, 1, 1
2.4386805, 0, 1
2.438707, 0, 0
2.438816, 0, 1
2.4388185, 1, 1
2.4388415, 1, 0
2.4389235, 1, 1
2.43895, 1, 0
2.439032, 1, 1
2.4390585, 1, 0
2.4391405, 1, 1
2.4391665, 1, 0
2.439249, 1, 1
2.439275, 1, 0
2.439357, 1, 1
2.439359, 0, 1
2.4393845, 0, 0
2.4394935, 0, 1
2.439494, 1, 1
2.439519, 1, 0
2.439601, 1, 1
2.4396275, 1, 0
2.4397095, 1, 1
2.4397125, 0, 1
2.4397365, 0, 0
2.4398455, 0, 1
2.439872, 0, 0
2.439981, 0, 1
2.4400075, 0, 0
2.4401165, 0, 1
2.440143, 0, 0
2.440252, 0, 1
2.4402785, 0, 0
2.4403875, 0, 1
2.440414, 0, 0
2.440523, 0, 1
2.4405495, 0, 0
2.4410175, 1, 0
2.448113, 1, 1
2.448114, 0, 1
2.44814, 0, 0
2.4482495, 0, 1
2.4482525, 1, 1
2.448275, 1, 0
2.448357, 1, 1
2.4483585, 0, 1
2.448384, 0, 0
2.448493, 0, 1
2.4484935, 1, 1
2.448519, 1, 0
2.448601, 1, 1
2.448603, 0, 1
2.448628, 0, 0
2.448737, 0, 1
2.4487635, 0, 0
2.448873, 0, 1
2.448899, 0, 0
2.4490085, 0, 1
2.4490115, 1, 1
2.449034, 1, 0
2.449116, 1, 1
2.4491425, 1, 0
2.4492245, 1, 1
2.4492505, 1, 0
2.449333, 1, 1
2.449359, 1, 0
2.449441, 1, 1
2.4494425, 0, 1
2.4494685, 0, 0
2.4495775, 0, 1
2.449578, 1, 1
2.449603, 1, 0
2.449685, 1, 1
2.4497115, 1, 0
2.4497935, 1, 1
2.4497965, 0, 1
2.449821, 0, 0
2.44993, 0, 1
2.4499565, 0, 0
2.4500655, 0, 1
2.450092, 0, 0
2.450201, 0, 1
2.4502275, 0, 0
2.4503365, 0, 1
2.450363, 0, 0
2.4504725, 0, 1
2.4504985, 0, 0
2.450608, 0, 1
2.4506345, 0, 0
2.454621, 0, 1
2.4546475, 0, 0
2.4547565, 0, 1
2.454783, 0, 0
2.454892, 0, 1
2.4549185, 0, 0
2.4550275, 0, 1
2.455054, 0, 0
2.455163, 0, 1
2.455165, 1, 1
2.4551885, 1, 0
2.4552705, 1, 1
2.455271, 0, 1
2.455298, 0, 0
2.455407, 0, 1
2.4554095, 1, 1
2.4554325, 1, 0
2.4555145, 1, 1
2.4555155, 0, 1
2.4555415, 0, 0
2.455651, 0, 1
2.455654, 1, 1
2.4556765, 1, 0
2.4557585, 1, 1
2.455785, 1, 0
2.455867, 1, 1
2.455893, 1, 0
2.455975, 1, 1
2.4559755, 0, 1
2.4560025, 0, 0
2.4561115, 0, 1
2.456114, 1, 1
2.456137, 1, 0
2.456219, 1, 1
2.4562455, 1, 0
2.4563275, 1, 1
2.4563295, 0, 1
2.4563545, 0, 0
2.4564635, 0, 1
2.45649, 0, 0
2.456599, 0, 1
2.4566255, 0, 0
2.4567345, 0, 1
2.456761, 0, 0
2.45687, 0, 1
2.4568965, 0, 0
2.4570055, 0, 1
2.457032, 0, 0
2.457141, 0, 1
2.4571675, 0, 0
2.461126, 0, 1
2.461129, 1, 1
2.461152, 1, 0
2.461234, 1, 1
2.461235, 0, 1
2.461261, 0, 0
2.46137, 0, 1
2.4613705, 1, 1
2.4613955, 1, 0
2.4614775, 1, 1
2.46148, 0, 1
2.461505, 0, 0
2.461614, 0, 1
2.461615, 1, 1
2.4616395, 1, 0
2.4617215, 1, 1
2.4617245, 0, 1
2.4617485, 0, 0
2.461858, 0, 1
2.4618845, 0, 0
2.4619935, 0, 1
2.46202, 0, 0
2.462129, 0, 1
2.46213, 1, 1
2.4621545, 1, 0
2.4622365, 1, 1
